Time / s,Voltage / V,Current / A
0,4.2,0
0.16875,4.03128328227281,5
0.50625,4.02911994151177,5
1.18125,4.02524057794472,5
2.53125,4.01874830017657,5
5.23125,4.00866085252376,5
10.63125,3.99409511627279,5
21.43125,3.97491817932,5
43.03125,3.95360490938361,5
64.63125,3.94232968750285,5
86.23125,3.93637064831986,5
107.83125,3.93294603183714,5
129.43125,3.93050051868933,5
151.03125,3.92826161470184,5
172.63125,3.92581593148777,5
194.23125,3.92291164220547,5
215.83125,3.9194090735778,5
237.43125,3.91526828581901,5
259.03125,3.91052581177202,5
280.63125,3.90526356158446,5
302.23125,3.89958292182241,5
323.83125,3.89358804844539,5
345.43125,3.88737652796073,5
367.03125,3.8810347682309,5
388.63125,3.87463621264134,5
410.23125,3.86824118687389,5
431.83125,3.86189764686202,5
453.43125,3.85564237223554,5
475.03125,3.84950231818894,5
496.63125,3.84349594423581,5
518.23125,3.83763440428897,5
539.83125,3.83192252304338,5
561.43125,3.82635950999904,5
583.03125,3.82093938810843,5
604.63125,3.81565115973589,5
626.23125,3.81047882856599,5
647.83125,3.80540156686015,5
669.43125,3.80039452167594,5
691.03125,3.79543078018013,5
712.63125,3.79048450473429,5
734.23125,3.78553418093374,5
755.83125,3.78056426151573,5
777.43125,3.77556445095828,5
799.03125,3.7705277715573,5
820.63125,3.76544906943249,5
842.231250000001,3.76032431245516,5
863.831250000001,3.75515003913289,5
885.431250000001,3.74992275925968,5
907.031250000001,3.74463863010893,5
928.631250000001,3.73929339664156,5
950.231250000001,3.7338823035479,5
971.831250000001,3.72839998513945,5
993.431250000001,3.72284047502512,5
1015.03125,3.71719726844545,5
1036.63125,3.71146337484871,5
1058.23125,3.70563143357542,5
1079.83125,3.6996939112316,5
1101.43125,3.69364337322103,5
1123.03125,3.68747291179041,5
1144.63125,3.6811768514535,5
1166.23125,3.67475189987319,5
1187.83125,3.66819897085433,5
1209.43125,3.66152577995653,5
1231.03125,3.65474982870129,5
1252.63125,3.6479005314615,5
1274.23125,3.6410185963633,5
1295.83125,3.63415152428109,5
1317.43125,3.62734642515531,5
1339.03125,3.62064329830178,5
1360.63125,3.61407144963342,5
1382.23125,3.6076494818393,5
1403.83125,3.60138751597061,5
1425.43125,3.59528999185343,5
1447.03125,3.58935799860978,5
1468.63125,3.58359078496889,5
1490.23125,3.57798652480198,5
1511.83125,3.57254256899909,5
1533.43125,3.5672554159134,5
1555.03125,3.5621205749829,5
1576.63125,3.55713243314829,5
1598.23125,3.55228418120702,5
1619.83125,3.54756782128527,5
1641.43125,3.54297425492083,5
1663.03125,3.53849343988858,5
1684.63125,3.53411459905698,5
1706.23125,3.52982646319529,5
1727.83125,3.52561752969642,5
1749.43125,3.52147631962106,5
1771.03125,3.51739161624752,5
1792.63125,3.51335267002935,5
1814.23125,3.50934935822849,5
1835.83125,3.50537229269896,5
1857.43125,3.50141287562393,5
1879.03125,3.49746330896659,5
1900.63125,3.49351656741582,5
1922.23125,3.48956634587036,5
1943.83125,3.48560699135511,5
1965.43125,3.48163342688541,5
1987.03125,3.47764107243094,5
2008.63125,3.47362576640505,5
2030.23125,3.46958368993913,5
2051.83125,3.46551129524216,5
2073.43125,3.4614052384348,5
2095.03125,3.45726231651908,5
2116.63125,3.45307940776327,5
2138.23125,3.44885341470153,5
2159.83125,3.44458120896885,5
2181.43125,3.44025957719797,5
2203.03125,3.43588516728144,5
2224.63125,3.43145443460341,5
2246.23125,3.42696358844738,5
2267.83125,3.42240853973295,5
2289.43125,3.41778485270483,5
2311.03125,3.41308770554826,5
2332.63125,3.40831186856216,5
2354.23125,3.40345171388995,5
2375.83125,3.39850127820847,5
2397.43125,3.39345440912307,5
2419.03124999999,3.38830503601465,5
2440.63124999999,3.38304761300863,5
2462.23124999999,3.37767777816041,5
2483.83124999999,3.37219324743411,5
2505.43124999999,3.36659490218849,5
2527.03124999999,3.36088793063719,5
2548.63124999999,3.35508276612924,5
2570.23124999999,3.34919547971069,5
2591.83124999999,3.34324730125663,5
2613.43124999999,3.33726310501465,5
2635.03124999999,3.33126896741188,5
2656.63124999999,3.32528917681733,5
2678.23124999999,3.31934322753943,5
2699.83124999999,3.31344331622807,5
2721.43124999999,3.30759271987069,5
2743.03124999999,3.30178524740845,5
2764.63124999999,3.29600576726986,5
2786.23124999999,3.29023162189559,5
2807.83124999999,3.28443455239361,5
2829.43124999999,3.27858263026764,5
2851.03124999999,3.27264170973731,5
2872.63124999999,3.2665760769788,5
2894.23124999999,3.2603481752588,5
2915.83124999999,3.25391740533009,5
2937.43124999999,3.24723798911537,5
2959.03124999999,3.24025575540833,5
2980.63124999999,3.23290349072104,5
3002.23124999999,3.22509423418199,5
3023.83124999999,3.21671169908643,5
3045.43124999999,3.2075973234247,5
3067.03124999999,3.19753565312464,5
3088.63124999999,3.18624669042467,5
3110.23124999999,3.17340699896443,5
3131.83124999999,3.1587278062811,5
3153.43124999999,3.14208381445361,5
3175.03124999999,3.12361617290619,5
3196.63124999999,3.10372506369496,5
3218.23124999999,3.08295378170021,5
3239.83124999999,3.06183245478519,5
3261.43124999999,3.0407438793738,5
3283.03124999999,3.01984400644494,5
3304.63124999999,2.99904247264502,5
3326.23124999999,2.97802645207546,5
3347.83124999999,2.95630042337862,5
3369.43124999999,2.93321893370419,5
3391.03124999999,2.90800235319268,5
3412.63124999999,2.87973622492654,5
3434.23124999999,2.84735765893588,5
3455.83124999999,2.80962958302884,5
3477.43124999999,2.76510104093031,5
3499.03124999999,2.71205175299102,5
3520.63124999999,2.64842019227207,5
3542.23124999999,2.57171411353879,5
3563.83124999999,2.4789003727293,5
3585.43124999999,2.36626753277218,5
3607.03124999999,2.22924946423889,5
3628.63124999999,2.06218638360419,5
3650.23124999999,2,3.95115588784735
3671.83124999999,2,2.94499549075338
3693.43124999999,2,2.36334748866361
3715.03124999999,2,1.9485058389809
3736.63124999999,2,1.62970455603342
3758.23124999999,2,1.3755701293959
