Time / s,Voltage / V,Current / A
0,4.2,0
0.28125,4.07379615321607,3
0.84375,4.07173488194486,3
1.96875,4.06820479469855,3
4.21875,4.06256981207789,3
8.71875,4.05411744547563,3
17.71875,4.04214768510833,3
35.71875,4.02644231282782,3
71.71875,4.00831349609277,3
107.71875,3.99775826718555,3
143.71875,3.99154799945028,3
179.71875,3.9879279048854,3
215.71875,3.9857931968844,3
251.71875,3.98440402814454,3
287.71875,3.98328885516634,3
323.71875,3.98216068468288,3
359.71875,3.98083324133994,3
395.71875,3.97917338114794,3
431.71875,3.9770881453927,3
467.71875,3.97452530244775,3
503.71875,3.97147097545181,3
539.71875,3.9679416310348,3
575.71875,3.9639744496486,3
611.71875,3.95961907026056,3
647.71875,3.95493140983678,3
683.71875,3.94996926493083,3
719.71875,3.9447892621275,3
755.71875,3.93944481239424,3
791.71875,3.93398481629572,3
827.71875,3.92845292871979,3
863.71875,3.92288723262028,3
899.71875,3.91732020094778,3
935.71875,3.91177884913939,3
971.71875,3.90628499906821,3
1007.71875,3.90085558992012,3
1043.71875,3.89550298270686,3
1079.71875,3.89023521430941,3
1115.71875,3.88505616681347,3
1151.71875,3.87996563384533,3
1187.71875,3.8749592967554,3
1223.71875,3.87002868121956,3
1259.71875,3.86516125291723,3
1295.71875,3.86034090023951,3
1331.71875,3.85554905005541,3
1367.71875,3.85076644112321,3
1403.71875,3.84597514244403,3
1439.71875,3.84116007319677,3
1475.71875,3.83630947707423,3
1511.71875,3.83141442635041,3
1547.71875,3.82646784912644,3
1583.71875,3.82146350036488,3
1619.71875,3.81639506637534,3
1655.71875,3.81125545980084,3
1691.71875,3.80603628818408,3
1727.71875,3.80072745455703,3
1763.71875,3.79531688311085,3
1799.71875,3.78979042678542,3
1835.71875,3.78413212550985,3
1871.71875,3.77832516665594,3
1907.71875,3.77235412429722,3
1943.71875,3.76620915649222,3
1979.71875,3.75989236127544,3
2015.71875,3.75342483195487,3
2051.71875,3.74685043278949,3
2087.71875,3.74023153637725,3
2123.71875,3.73363592827767,3
2159.71875,3.72712066557141,3
2195.71875,3.72072100680548,3
2231.71875,3.71444827470129,3
2267.71875,3.70829479537688,3
2303.71875,3.70224169181733,3
2339.71875,3.69626619480285,3
2375.71875,3.69034696877703,3
2411.71875,3.68446727867686,3
2447.71875,3.67861641326543,3
2483.71875,3.6727898978264,3
2519.71875,3.66698894888799,3
2555.71875,3.66121950073699,3
2591.71875,3.65549102841387,3
2627.71875,3.64981531733683,3
2663.71875,3.64420528052041,3
2699.71875,3.63867389167572,3
2735.71875,3.63323327899645,3
2771.71875,3.62789400562953,3
2807.71875,3.62266454663499,3
2843.71875,3.61755095824252,3
2879.71875,3.61255672380747,3
2915.71875,3.60768275260767,3
2951.71875,3.60292750279051,3
2987.71875,3.59828719822578,3
3023.71875,3.59375611017486,3
3059.71875,3.58932687769996,3
3095.71875,3.58499084467798,3
3131.71875,3.58073839533172,3
3167.71875,3.5765592737961,3
3203.71875,3.57244287619738,3
3239.71875,3.56837850616651,3
3275.71875,3.56435558696656,3
3311.71875,3.56036382582318,3
3347.71875,3.55639332874796,3
3383.71875,3.55243466699035,3
3419.71875,3.54847889886851,3
3455.71875,3.54451755269765,3
3491.71875,3.54054257759508,3
3527.71875,3.5365462690889,3
3563.71875,3.53252117590658,3
3599.71875,3.52845999339859,3
3635.71875,3.5243554481025,3
3671.71875,3.52020017728349,3
3707.71875,3.51598660717849,3
3743.71875,3.51170683439438,3
3779.71875,3.50735251676383,3
3815.71875,3.50291478328494,3
3851.71875,3.49838417792549,3
3887.71875,3.49375065932538,3
3923.71875,3.48900368767681,3
3959.71875,3.48413244030402,3
3995.71875,3.47912620602946,3
4031.71875,3.47397501005803,3
4067.71875,3.46867050767815,3
4103.71875,3.46320714694621,3
4139.71875,3.45758353142968,3
4175.71875,3.45180381947834,3
4211.71875,3.44587890155667,3
4247.71875,3.43982704576462,3
4283.71875,3.43367373827811,3
4319.71875,3.42745058469892,3
4355.71875,3.42119334402438,3
4391.71875,3.4149393634203,3
4427.71875,3.40872479518162,3
4463.71875,3.40258197525172,3
4499.71875,3.39653724558135,3
4535.71875,3.39060936136163,3
4571.71875,3.38480849020569,3
4607.71875,3.37913571689749,3
4643.71875,3.37358292633066,3
4679.71875,3.36813294457281,3
4715.71875,3.36275985788685,3
4751.71875,3.35742947514222,3
4787.71875,3.35209991256433,3
4823.71875,3.34672222283655,3
4859.71875,3.34124085122381,3
4895.71875,3.33559352136926,3
4931.71875,3.32971001641789,3
4967.71875,3.32350929219048,3
5003.71875,3.31689444512511,3
5039.71875,3.30974527859295,3
5075.71875,3.30190878261952,3
5111.71875,3.29318936605049,3
5147.71875,3.28334405023529,3
5183.71875,3.27209300290649,3
5219.71875,3.25915860497859,3
5255.71875,3.24433719484063,3
5291.71875,3.22758320436589,3
5327.71875,3.20906449153279,3
5363.71875,3.18915486294106,3
5399.71875,3.16835924974801,3
5435.71875,3.14719476808239,3
5471.71875,3.12606604081663,3
5507.71875,3.10517279832444,3
5543.71875,3.08447061655835,3
5579.71875,3.06368056011753,3
5615.71875,3.04232584328169,3
5651.71875,3.01977113278275,3
5687.71875,2.99524854373339,3
5723.71875,2.96786475008442,3
5759.71875,2.93659001004769,3
5795.71875,2.90023156697916,3
5831.71875,2.85739303489588,3
5867.71875,2.80642010668517,3
5903.71875,2.74533185892194,3
5939.71875,2.67173575208276,3
5975.71875,2.5827227636229,3
6011.71875,2.47473661655319,3
6047.71875,2.34340678259609,3
6083.71875,2.183325336122,3
6119.71875,2,2.93271920912391
6155.71875,2,1.81310093739388
6191.71875,2,1.30576718712767
6227.71875,2,0.985946106138786
6263.71875,2,0.761772266523729
6299.71875,2,0.596734108813781
6335.71875,2,0.471763469233564
6371.71875,2,0.375378737273618
6407.71875,2,0.300085493471462
6443.71875,2,0.240735189517505
6479.71875,2,0.19365524650942
6515.71875,2,0.156144526136441
6551.71875,2,0.126165995713775
6587.71875,2,0.102153365841055
6623.71875,2,0.0828853882156477
6659.71875,2,0.0674008764627577
6695.71875,2,0.0549388105320342
